0.000000	 0.000000	
0.200000	 0.000000	
0.400000	 0.000000	
0.600000	 0.000000	
0.800000	 0.000000	
1.00000	 0.000000	
1.20000	 0.000000	
1.40000	 0.000000	
1.60000	 0.000000	
1.80000	 0.000000	
2.00000	 0.000000	
2.20000	 0.000000	
2.40000	 0.000000	
2.60000	 0.000000	
2.80000	 0.000000	
3.00000	 0.000000	
3.20000	 0.000000	
3.40000	 0.000000	
3.60000	 0.000000	
3.80000	 0.000000	
4.00000	 0.000000	
4.20000	 0.000000	
4.40000	 0.000000	
4.60000	 0.000000	
4.80000	 0.000000	
5.00000	 0.000000	
5.20000	 0.000000	
5.40000	 0.000000	
5.60000	 0.000000	
5.80000	 80.0000	
6.00000	 279.000	
6.20000	 1.00000	
6.40000	 0.000000	
6.60000	 0.000000	
6.80000	 0.000000	
7.00000	 0.000000	
7.20000	 0.000000	
7.40000	 0.000000	
7.60000	 1.00000	
7.80000	 9.00000	
8.00000	 37.0000	
8.20000	 267.000	
8.40000	 1501.00	
8.60000	 3316.00	
8.80000	 5592.00	
9.00000	 8150.00	
9.20000	 10449.0	
9.40000	 12100.0	
9.60000	 12300.0	
9.80000	 12355.0	
10.0000	 12615.0	
10.2000	 12237.0	
10.4000	 12468.0	
10.6000	 12057.0	
10.8000	 11973.0	
11.0000	 11966.0	
11.2000	 12045.0	
11.4000	 11814.0	
11.6000	 11889.0	
11.8000	 11645.0	
12.0000	 11479.0	
12.2000	 11153.0	
12.4000	 11100.0	
12.6000	 10897.0	
12.8000	 10494.0	
13.0000	 10397.0	
13.2000	 9995.00	
13.4000	 9956.00	
13.6000	 9744.00	
13.8000	 9782.00	
14.0000	 9279.00	
14.2000	 9016.00	
14.4000	 8935.00	
14.6000	 8495.00	
14.8000	 8358.00	
15.0000	 7915.00	
15.2000	 7389.00	
15.4000	 7524.00	
15.6000	 8089.00	
15.8000	 8166.00	
16.0000	 8232.00	
16.2000	 8099.00	
16.4000	 7911.00	
16.6000	 8045.00	
16.8000	 7853.00	
17.0000	 7639.00	
17.2000	 7278.00	
17.4000	 7134.00	
17.6000	 6933.00	
17.8000	 6945.00	
18.0000	 7203.00	
18.2000	 6992.00	
18.4000	 6899.00	
18.6000	 6928.00	
18.8000	 6451.00	
19.0000	 6381.00	
19.2000	 6100.00	
19.4000	 5972.00	
19.6000	 5772.00	
19.8000	 5579.00	
20.0000	 5363.00	
20.2000	 5285.00	
20.4000	 5193.00	
20.6000	 4967.00	
20.8000	 4801.00	
21.0000	 4598.00	
21.2000	 4537.00	
21.4000	 4195.00	
21.6000	 4187.00	
21.8000	 3963.00	
22.0000	 3734.00	
22.2000	 3340.00	
22.4000	 2243.00	
22.6000	 301.000	
22.8000	 0.000000	
23.0000	 0.000000	
23.2000	 0.000000	
23.4000	 0.000000	
23.6000	 0.000000	
23.8000	 0.000000	
24.0000	 0.000000	
24.2000	 0.000000	
24.4000	 0.000000	
24.6000	 0.000000	
24.8000	 0.000000	
25.0000	 0.000000	
25.2000	 0.000000	
25.4000	 0.000000	
25.6000	 0.000000	
25.8000	 0.000000	
26.0000	 0.000000	
26.2000	 0.000000	
26.4000	 0.000000	
26.6000	 0.000000	
26.8000	 0.000000	
27.0000	 0.000000	
27.2000	 0.000000	
27.4000	 0.000000	
27.6000	 0.000000	
27.8000	 0.000000	
28.0000	 0.000000	
28.2000	 0.000000	
28.4000	 0.000000	
28.6000	 0.000000	
28.8000	 0.000000	
29.0000	 0.000000	
29.2000	 0.000000	
29.4000	 0.000000	
29.6000	 0.000000	
29.8000	 0.000000	
30.0000	 0.000000	
30.2000	 0.000000	
30.4000	 0.000000	
30.6000	 0.000000	
30.8000	 0.000000	
31.0000	 0.000000	
31.2000	 0.000000	
31.4000	 0.000000	
31.6000	 0.000000	
31.8000	 0.000000	
32.0000	 0.000000	
32.2000	 0.000000	
32.4000	 0.000000	
32.6000	 0.000000	
32.8000	 0.000000	
33.0000	 0.000000	
33.2000	 0.000000	
33.4000	 0.000000	
33.6000	 0.000000	
33.8000	 0.000000	
34.0000	 0.000000	
34.2000	 0.000000	
34.4000	 0.000000	
34.6000	 0.000000	
34.8000	 0.000000	
35.0000	 0.000000	
35.2000	 0.000000	
35.4000	 0.000000	
35.6000	 0.000000	
35.8000	 0.000000	
36.0000	 0.000000	
36.2000	 0.000000	
36.4000	 0.000000	
36.6000	 0.000000	
36.8000	 0.000000	
37.0000	 0.000000	
37.2000	 0.000000	
37.4000	 0.000000	
37.6000	 0.000000	
37.8000	 0.000000	
38.0000	 0.000000	
38.2000	 0.000000	
38.4000	 0.000000	
38.6000	 0.000000	
38.8000	 0.000000	
39.0000	 0.000000	
39.2000	 0.000000	
39.4000	 0.000000	
39.6000	 0.000000	
39.8000	 0.000000	
40.0000	 0.000000	
40.2000	 0.000000	
40.4000	 0.000000	
40.6000	 0.000000	
40.8000	 0.000000	
41.0000	 0.000000	
41.2000	 0.000000	
41.4000	 0.000000	
41.6000	 0.000000	
41.8000	 0.000000	
42.0000	 0.000000	
42.2000	 0.000000	
42.4000	 0.000000	
42.6000	 0.000000	
42.8000	 0.000000	
43.0000	 0.000000	
43.2000	 0.000000	
43.4000	 0.000000	
43.6000	 0.000000	
43.8000	 0.000000	
44.0000	 0.000000	
44.2000	 0.000000	
44.4000	 0.000000	
44.6000	 0.000000	
44.8000	 0.000000	
45.0000	 0.000000	
45.2000	 0.000000	
45.4000	 0.000000	
45.6000	 0.000000	
45.8000	 0.000000	
46.0000	 0.000000	
46.2000	 0.000000	
46.4000	 0.000000	
46.6000	 0.000000	
46.8000	 0.000000	
